Country,Year,gdp_growth_mean5,gdp_growth_std5,gdp_growth_trend5,inflation_mean5,inflation_std5,inflation_trend5,domestic_credit_mean5,domestic_credit_std5,domestic_credit_trend5,current_account_mean5,current_account_std5,current_account_trend5,total_reserves_mean5,total_reserves_std5,total_reserves_trend5,target_crisis_next_3y
Central African Republic,1989,-0.9408180566326940,0.328151189401361,-0.4011894604166400,-0.0856370742662459,-0.08314709662840080,-0.061595968633855500,-1.052193808095710,-0.6001408604261310,-0.20670030450245100,-0.5763240027037590,0.16168576358807200,0.8736066177667830,-0.22055498449262600,-0.20006107549982400,-0.11947163276665400,1
Central African Republic,1990,-1.3770379489301000,0.2824753433718420,-0.310605371104198,-0.0856370742671839,-0.08314709662928060,-0.06159596863213580,-1.041064205966630,-0.45399945815217000,-0.0644102298947612,-0.5827092032105640,0.16845918738038100,0.5362691295459750,-0.22047274196190300,-0.2002580434035750,-0.11970595741197200,1
Central African Republic,1991,-1.6736454941994000,0.017509444458154200,0.3836736320983100,-0.08563707426870510,-0.08314709663917120,-0.06159596862361360,-1.032087397846730,-0.42447847840564400,-0.002434662856696080,-0.45147962224249700,-0.09414533877814920,-0.01621997226061760,-0.22042880007737700,-0.20061945236650200,-0.12018548191730400,1
Central African Republic,1992,-1.7802879391296900,0.25865927440123400,-1.358534334935070,-0.08563707426947490,-0.0831470966412597,-0.06159596862163460,-1.03283470372934,-0.4214492433898870,-0.08484238314197180,-0.41336428424789100,-0.18402124228922000,-0.5310820278369190,-0.22042675757017300,-0.20063410638015400,-0.12041273235671600,1
Central African Republic,1993,-1.879017011073010,0.15805342436800000,-0.5329067817778910,-0.08563707427010920,-0.08314709663762960,-0.06159596862623800,-1.0311515050476600,-0.433000350186127,-0.22169108139684200,-0.33368638344519100,0.10221268923799800,0.3688655030420120,-0.2204228622084030,-0.20062965869837300,-0.12037739175343000,1
Central African Republic,1994,-1.6691431544448100,0.5477230759162910,1.1233289178376200,-0.08563707426836210,-0.08314709661399750,-0.06159596859746300,-1.031024954932960,-0.4340974840218780,-0.38957324249409400,-0.3450073831167640,0.08775593014602460,0.7456256882893500,-0.22030861736985100,-0.19956066449099200,-0.11937655882812600,1
Central African Republic,1995,-0.9979057919544960,1.0572630337751700,1.9936748980365700,-0.08563707426420700,-0.08314709657648640,-0.06159596855146950,-1.04261506293713,-0.48440701090717100,-0.3156911903301160,-0.44826743548447300,0.463639084628971,-0.5438964448828100,-0.22017279449727700,-0.19903810685583300,-0.11853146942221700,1
Central African Republic,1996,-1.2454699657836500,1.2611563953696000,0.8830826939277840,-0.08563707425917920,-0.08314709656127710,-0.06159596852831860,-1.0511188437256700,-0.6117621968105710,-0.18210288061764900,-0.4174774502185320,0.47219818064337600,-0.4279137275438870,-0.22001997379533800,-0.19899910876704900,-0.11846526896655900,1
Central African Republic,1997,-0.4035834295158050,0.7356426517699740,0.0981789387208521,-0.08563707425382320,-0.08314709656423520,-0.061595968532873900,-1.0518699009718200,-0.6150596373805900,-0.1690948464840290,-0.3287897572896660,0.47687559334533200,-0.40579457455384600,-0.21992793173951400,-0.19943469360578500,-0.11956005739254100,1
Central African Republic,1998,-0.09014790868931710,0.6652334359319360,-0.14639965155429300,-0.08563707424848480,-0.08314709660228870,-0.06159596857747860,-1.050839908126180,-0.6065813210992870,-0.14276199859898200,-0.5481977820664240,0.30476980537309100,-0.09833018594320490,-0.2198894681898610,-0.19978307453538600,-0.12115258141314000,1
Central African Republic,1999,-0.18349742309931400,0.6406922189156820,0.1327693217752520,-0.08563707424583410,-0.08314709663694650,-0.06159596861315500,-1.0492537965787300,-0.6184801162883660,-0.1655909443707820,-0.5075753714801900,0.40337582880294300,0.8238997389072440,-0.2199777474262170,-0.19954342202625500,-0.12160899549740700,1
Central African Republic,2000,-0.879286503442742,0.6493329551216910,0.11963789804868100,-0.08563707424506220,-0.0831470966400008,-0.061595968616710400,-1.0457599555891400,-0.6029590480059840,-0.1513385383407020,-0.23927943116667100,0.01802711266269860,0.34568528367237600,-0.2200977460062740,-0.19967783451432500,-0.12141232738608100,1
Central African Republic,2001,-0.27143769396101000,0.15509604377156500,-0.6283746020677530,-0.08563707424422320,-0.08314709663288600,-0.061595968607420300,-1.0428392969758300,-0.5843028324181570,-0.12089115292446100,-0.18130337748525700,0.042292268186492900,0.46028045266875000,-0.2202329540662610,-0.20022405757355400,-0.12089771407378600,1
Central African Republic,2002,-0.3923200616479090,0.06618608797728250,-0.07312990226341590,-0.08563707424326640,-0.08314709662587870,-0.06159596859437810,-1.040442195053080,-0.5949577486759270,-0.14369981828241100,-0.14753624351675700,0.06922934387744000,0.6853897661245900,-0.2202975780987360,-0.20055343860029700,-0.1205644609184330,1
Central African Republic,2003,-1.1174178451934200,0.6887071414256550,-0.8509106359900230,-0.08563707424126540,-0.08314709661761400,-0.061595968583961200,-1.0392651471762700,-0.5978292118052950,-0.15471355731680100,0.007588873090270890,-0.6953382613512370,-0.10983867513728500,-0.22031156960066700,-0.20063949567480000,-0.12034323772275300,1
Central African Republic,2004,-0.9454424553534540,0.8989356591048860,0.5446599354472200,-0.08563707423947560,-0.08314709662500870,-0.06159596859455580,-1.0337264797206800,-0.5932865076025980,-0.15094821998282900,0.008137295219689610,-0.6950286372870060,-0.08943355245274520,-0.22029540794686000,-0.20051571379785600,-0.1200473054601870,1
Central African Republic,2005,-0.7014620399499890,0.7141826454797900,-0.32529614335389900,-0.0856370742377076,-0.0831470966310173,-0.061595968601060100,-1.0321930253738600,-0.592682322276394,-0.14904694325930300,-0.17903134294909300,0.06702765166718850,-0.7450909545523690,-0.2202852401841180,-0.20049302440951300,-0.11993793968831400,1
Central African Republic,2006,-0.6794636946573250,0.7337594076124470,0.6554786681487110,-0.08563707423538050,-0.08314709662177610,-0.06159596859283700,-1.0320624297305500,-0.5926261729079210,-0.14695926540508700,-0.21883112034119900,0.04079349632411960,-0.5594859586137980,-0.22027273427631400,-0.2005618503759150,-0.12018968564620400,1
Central African Republic,2007,-0.608301773059672,0.7811952314470980,1.4027660583980700,-0.08563707423326020,-0.08314709661938440,-0.061595968589864500,-1.0298613892302500,-0.6013681080764100,-0.1646716582559930,-0.3898213056921280,0.15525924115873000,-0.7576605101260460,-0.22031427620407800,-0.20018715308412700,-0.12079762727175500,1
Central African Republic,2008,-0.0732107009998167,-0.31389442728592900,-0.28470208659446300,-0.0856370742301368,-0.08314709659962950,-0.06159596856639910,-1.026828049459240,-0.6168783224412560,-0.18182064245142800,-0.6867918887724000,0.5855760921599030,-1.3159446667750500,-0.22032087285699200,-0.2001919856271760,-0.12072906507897100,1
Central African Republic,2009,0.11294453368701800,0.0573997697196774,0.9512917235483490,-0.08563707422583240,-0.08314709659440170,-0.0615959685604205,-1.0267654298831900,-0.6161624573977830,-0.15119117132765200,-0.9609637804725490,0.37176952990808200,-0.9878302940076520,-0.2202531078133580,-0.199645884000705,-0.11966597940726600,1
Central African Republic,2010,0.3802602693317280,-0.21357690941079200,0.294334918112141,-0.08563707422169890,-0.08314709660025190,-0.06159596856734460,-1.0209295651675700,-0.5533488723834020,-0.091175410849797,-1.0856514688968300,0.4728117640935350,-1.313822534015860,-0.2202103055765570,-0.1995488590135220,-0.1192637196247290,1
Central African Republic,2011,0.33886468579908000,-0.20325928644203000,0.15119200802341900,-0.08563707421850420,-0.0831470966054751,-0.061595968574464400,-1.0117068139056200,-0.5097026534135400,-0.04181599404481490,-1.2402673363836900,-0.0851233994048517,-0.13228431009027800,-0.2201842227201370,-0.1995764934665110,-0.1194569371664390,1
Central African Republic,2012,0.3709076354656410,-0.203847696093867,0.1405953517236910,-0.08563707421418990,-0.08314709661495370,-0.06159596858246450,-0.997893494644683,-0.44736076933168100,0.02706650470401120,-1.2230312123162400,-0.01993348298884020,0.8008011400283450,-0.22010625616038200,-0.2000116396060080,-0.12029188477755800,1
Central African Republic,2013,-2.3898584426207700,6.922870328382800,-6.555531209635820,-0.08563707421069180,-0.08314709660733150,-0.0615959685747264,-0.9758322140021150,-0.3371806783446890,0.14257775561966800,-0.9576340746867920,0.3388737783093310,1.228247650024080,-0.2200328203617530,-0.20018592249526800,-0.120544513966315,1
Central African Republic,2014,-3.000677111760930,6.525340726259490,-3.6278306143592500,-0.08563707420367040,-0.08314709655383080,-0.06159596852506420,-0.9567057752475650,-0.37151943774693900,0.09484509928771170,-1.1385742043857500,0.9407972661605230,-0.347109441713111,-0.21997498805196500,-0.19966299526376100,-0.11935877769397000,1
Central African Republic,2015,-3.0217671483221400,6.509427586597890,-0.3218404803119010,-0.08563707419656810,-0.08314709654009390,-0.06159596850614680,-0.9455266267878010,-0.4366290127248630,-0.03359225460202090,-1.126313052492310,0.9260727069921560,-1.0313340155710900,-0.21993646782470100,-0.19963719187846700,-0.11924490772594400,1
Central African Republic,2016,-2.981862930727200,6.539383342139450,2.970299250178520,-0.0856370741883084,-0.08314709654125550,-0.06159596850760810,-0.9352381235266530,-0.5167324185025940,-0.1537363513240770,-1.070373995291600,0.9778419614419680,-0.49843383154165600,-0.2198357700772920,-0.19974140398139000,-0.1194150838272,0
Chile,1964,0.16183494284068600,-0.6514701660320840,-0.19288146005371500,-0.08563707430880040,-0.08314709664711780,-0.061595968615719500,-0.14888469642080800,-0.3102089498577600,-0.05536572268144370,-0.4009407850008690,-0.798425320565906,-0.029686371659141600,-0.22058423585581700,-0.20041981659501400,-0.12047894891794500,1
Chile,1965,-0.07800793205249920,-0.30684459087524900,-0.7978842817208460,-0.08563707430875450,-0.08314709664664270,-0.061595968614864800,-0.12594830999038200,-0.10532036538230000,0.3015391271806870,-0.4025002794110370,-0.7945089503296180,-0.03711312299993720,-0.2205538305667270,-0.20011027559685200,-0.1196349657652880,0
Chile,1966,0.3488095806677600,0.5630652798772140,0.7608816702315760,-0.08563707430879430,-0.08314709664624870,-0.06159596861609750,-0.16598294068185500,0.3945471850593770,-0.5985366680860600,-0.39937862346529000,-0.7822525267588480,-0.015099357654980900,-0.22043786838712400,-0.19966923063017900,-0.11911752154999200,0
Chile,1967,0.3242025927146040,0.5724184017376930,0.37558974769536000,-0.08563707430877650,-0.08314709664621910,-0.061595968615856000,-0.16338459412076100,0.400587636037702,-0.37732822549931100,-0.3994300595531800,-0.7822145343827380,-0.020728418639652200,-0.22038145231120600,-0.19977643695658500,-0.11942097344546400,0
Chile,1968,0.17247399213977900,0.568715209964497,0.40036882320349900,-0.0856370743087115,-0.0831470966461818,-0.06159596861577100,-0.14820019957351300,0.3986438498983190,-0.38953306567075900,-0.40011795675792900,-0.7822742153666840,-0.020067546674363700,-0.22021559343852900,-0.1994889241471680,-0.11912202608724200,0
Chile,1969,0.2903871884548960,0.5152371609418930,-0.05274858497886100,-0.08563707430865640,-0.0831470966459221,-0.06159596861500250,-0.15802305357430100,0.37043131165156200,-0.11964934483168500,-0.3987077150450930,-0.7832553524273290,-0.025248493508793000,-0.21991460146945300,-0.1983894923511070,-0.11813338000661100,1
Chile,1970,0.3638930388888500,0.4134764065572800,-1.375030274757320,-0.08563707430859450,-0.08314709664544300,-0.061595968613464200,-0.16363001645846600,0.3225111548048120,0.6537704243140990,-0.3975998656105260,-0.7860475676383830,-0.04245947999504860,-0.21961468064827500,-0.19768955458899300,-0.11720438254532700,1
Chile,1971,0.22800594356648600,0.06200857610749010,0.7636177385807780,-0.0856370743085564,-0.08314709664590440,-0.06159596861587920,-0.15040757406833800,0.1127064885126360,-0.5956853563386840,-0.3983827082388600,-0.7898703175942900,-0.014405660618515400,-0.21954800952691800,-0.1978894616970640,-0.11850412662622500,1
Chile,1972,-0.08080581016880470,0.4228018156922990,-0.20550903153391800,-0.0856370743084901,-0.08314709664592730,-0.06159596861593990,-0.1207404446009280,0.31783227120010900,-0.05270520013684040,-0.40033078403286800,-0.7846115163954300,-0.03054929830463340,-0.2194794715143310,-0.19835399290680900,-0.1211232441969680,1
Chile,1973,-0.6991847333117640,1.1288766006098700,-1.4974209420425000,-0.08563707430837410,-0.08314709664540450,-0.06159596861503670,-0.06164729730475910,0.7297888902475250,0.6909013966874390,-0.4043706077614070,-0.775582659374301,-0.04914624577237190,-0.21941042150799600,-0.19850667655693400,-0.12188108320428900,1
Chile,1974,-0.9040980990895190,1.0694337730179000,-1.1161096129245000,-0.0856370743083513,-0.08314709664540120,-0.06159596861500460,-0.04235815718878030,0.696563889846289,0.4774267185226900,-0.4058388910021180,-0.7765537503453860,-0.04276991540850990,-0.21945116467991500,-0.19863976154199300,-0.12082768315390700,1
Chile,1975,-1.9071392535060800,2.253286331950950,-3.0431373558537800,-0.08563707430823530,-0.08314709664446440,-0.061595968612811500,0.05214304950489600,1.3878918566253900,1.603592663267560,-0.41298985076622300,-0.7614629550200810,-0.06799687952212210,-0.21963282065836400,-0.19952361435112200,-0.11960894219429400,0
Chile,1976,-2.335577340981550,1.4766912915594100,0.12527705567422400,-0.08563707430806330,-0.08314709664569250,-0.06159596861464990,0.0948003253509228,0.9152567791783140,-0.2125325200607430,-0.415029299558051,-0.7686565419529930,-0.02126876031414380,-0.2192121149575670,-0.19648921271280600,-0.11670396944889600,0
Chile,1977,-1.4838137885522100,2.6055608906596400,2.574066490098860,-0.08563707430806440,-0.08314709664568340,-0.06159596861643350,0.016377084029771000,1.5595439891316600,-1.6234595500874200,-0.4081485105583110,-0.7523089556102890,0.01376878603475470,-0.21866102192457100,-0.1954975446090150,-0.11546623216038700,0
Chile,1978,-0.545662855910841,2.676414316743680,2.7392565250660900,-0.08563707430788740,-0.08314709664407750,-0.06159596861392370,-0.0666647933784618,1.576953295921570,-1.665788868612760,-0.3990929556063080,-0.7472603681367090,0.023944894038903800,-0.21732897760000400,-0.18790273954843800,-0.10807789929015800,0
Chile,1979,-0.029627984278832100,2.8257991069829500,3.3904752268974200,-0.08563707430727110,-0.08314709663913560,-0.061595968609156600,-0.10262732031364700,1.6243322541318700,-1.9356871871302000,-0.3898098154901540,-0.7362019978623640,0.04883137623792840,-0.21448425165671800,-0.1731792168760590,-0.09319173347524280,0
Chile,1980,1.4385765147840500,-0.05286043646994110,0.4943626732006000,-0.0856370743095925,-0.08314709660946460,-0.06159596863822460,-0.2860503108124360,0.45086490736452000,-0.9535316428209380,-0.4972408988463810,-0.20039955132318600,-0.50217727864878,-0.20989144930923800,-0.15853786838779200,-0.07739439537542920,1
Chile,1981,1.662184877348130,-0.5225921426985260,-0.6177718298373660,-0.08563707431172070,-0.0831470966013323,-0.06159596865392500,-0.3123867611917140,0.2265737315791250,-0.18886198446885100,-0.8866431383997620,1.1245912840628600,-1.9153618753985400,-0.20598953368609700,-0.15839182668927900,-0.07716973299882480,1
Chile,1982,0.03562698094908080,2.522241558269250,-2.9731382892431600,-0.08563707431371410,-0.0831470965997152,-0.06159596865764200,-0.19191382986361300,1.314172834926040,0.9770795638473210,-1.092620489943280,1.057516482233170,-1.713008920092270,-0.20369223656825300,-0.1701111257119470,-0.10361003153351800,1
Chile,1983,-0.8951616608497890,2.6999973676873700,-3.3876132897187100,-0.08563707431575880,-0.08314709660665440,-0.06159596864296850,-0.1528186778711970,1.3554758413371300,1.1679035731371700,-1.1569294692929200,0.9236538121137350,-0.48805673584224300,-0.20294594234816200,-0.17582501052337700,-0.13384184731793000,1
Chile,1984,-1.2148621251592200,2.4102109612372700,-1.4491006971954900,-0.08563707431799190,-0.08314709663986820,-0.06159596860764420,-0.14380850769791000,1.3409543426384500,0.874828498433323,-1.4228919054801400,0.6405922188354250,0.0655637594590167,-0.20343643898816200,-0.17418771376782100,-0.1460588740824970,1
Chile,1985,-1.5466101668722800,2.0460964546445600,0.6950424344725960,-0.08563707431707360,-0.08314709663644500,-0.06159596860418040,-0.0801905152134794,0.765692050484859,-0.5263280147430860,-1.475775467959810,0.5590930005292740,0.7751723059365640,-0.20541742965907500,-0.1807096454804010,-0.13514810226184200,1
Chile,1986,-1.6409003802017600,1.9195500451450700,3.1305111312372900,-0.08563707431597740,-0.08314709663342020,-0.06159596860075280,-0.0822765456334103,0.7824361833727370,-1.565696982562920,-1.1864827946914000,0.08755548400949100,0.1723233613445280,-0.20640558262684000,-0.19029236511265500,-0.1140681238095980,1
Chile,1987,-0.3310442428880700,0.7554265094682860,1.8423869954462300,-0.08563707431459600,-0.08314709663126700,-0.06159596859842480,-0.19670397684731800,0.15535099486900800,-1.008586492123300,-0.9651552924616780,0.38679688778274600,0.6342137184317640,-0.20548022862859800,-0.18532923526157900,-0.10416376135191300,1
Chile,1988,0.5512006784814450,-0.5064566402945870,0.7514191560218100,-0.08563707431310540,-0.08314709662995370,-0.06159596859696080,-0.2652837650319860,0.05879156170684690,-0.911908472926081,-0.7899344221123760,0.8674373627462690,1.9217769598262100,-0.20326938536442600,-0.18230894947747200,-0.10086878533051800,1
Chile,1989,1.008955941870700,-0.1352506075314760,1.1655287432873600,-0.08563707431138780,-0.08314709662907220,-0.061595968596053300,-0.30989305474640100,0.044253331434562800,-0.8911816378763340,-0.47200627908645700,0.5112980542905440,1.3731240210843100,-0.2008750368044760,-0.1803759594112520,-0.0986384620388702,1
Chile,1990,1.0122824408643400,-0.14144089331913200,0.022987292034506100,-0.08563707430927620,-0.08314709662336760,-0.061595968590412900,-0.29320565649426800,0.2788152783680160,0.14378614177014900,-0.21025223131672000,0.15199275924943000,0.8616900261190120,-0.19575802853477300,-0.1595745434267220,-0.08086387553749550,0
Chile,1991,1.1810787278835000,-0.17692874145494100,-0.10361460952788000,-0.08563707430666920,-0.08314709661613970,-0.06159596858288420,-0.27913437001952500,0.34747696009970500,0.5705333608597160,0.02972162331324330,-0.27173021684839600,0.43032573256784600,-0.190271269926034,-0.1476558736436190,-0.06633302399248760,0
Chile,1992,1.5231100790327800,0.10094429440592600,0.44133875839759600,-0.08563707430373780,-0.08314709661052750,-0.061595968576492300,-0.23789643960524900,0.41696321160538700,0.7285112824189610,0.07994142116430640,-0.4341015744733880,-0.04911303002809520,-0.18270432518655700,-0.1327247658210380,-0.04938231722762390,0
Chile,1993,1.475341025621040,0.12481108953419900,0.06352984699332930,-0.08563707430047400,-0.08314709660851700,-0.06159596857420790,-0.16158569826735700,0.43433622065077700,0.750757296205368,-0.08576040793865540,-0.012568656435080100,-0.534346847466445,-0.1750770079046550,-0.13290830661691400,-0.04961416304235080,0
Chile,1994,1.096079419268700,0.07540865607953190,0.16108795587695900,-0.08563707429697210,-0.08314709661026060,-0.061595968576060800,-0.08744573020424030,-0.10288361087200100,0.21445895070292000,-0.1031923970523240,-0.00580654838157381,-0.635556255981761,-0.16389485199964000,-0.12457789682931000,-0.04200681376582710,0
Chile,1995,1.502280170662260,-0.16199625054635400,-0.2291957918345650,-0.08563707429368990,-0.08314709661324890,-0.06159596857924,-0.05758107793523670,0.069791142007928,0.5462901017898790,-0.11721633436174700,-0.021909743389108300,-0.33772308527822200,-0.1543597026182520,-0.11812412297345100,-0.03438666720861440,0
Chile,1996,1.4562264143948600,-0.14646165234520800,-0.43326474319328500,-0.08563707429068610,-0.08314709661575830,-0.06159596858193420,0.016588278249321800,0.2194243994386440,0.6917222729452750,-0.25588878708621200,-0.2032850760146620,-0.040787739972802900,-0.14496242053030900,-0.12644218957715800,-0.04423527710621350,0
Chile,1997,1.1610787467928500,-0.5755150510169070,0.27605413276949700,-0.08563707428790680,-0.08314709661865920,-0.061595968585026400,0.1055258690723990,0.41634062017539100,0.8863146146320710,-0.33772120339734300,-0.24120748573720000,0.04777049247809880,-0.1351360038230040,-0.12172089633586000,-0.03901174622209650,0
Chile,1998,0.9812195881189370,-0.3563967843260080,-0.24600890560609100,-0.08563707428537200,-0.08314709662184980,-0.06159596858838320,0.1934789109195740,0.7363804149548340,1.2918860215161300,-0.3195841001172790,-0.3007759723909420,-0.5274091057537020,-0.12822637809327800,-0.15578744837520800,-0.0823680476614615,0
Chile,1999,0.5970116514535020,0.3831691882263340,-1.593179296846700,-0.0856370742832161,-0.08314709662505810,-0.06159596859188970,0.3172038988911610,0.9032373182961100,1.4721399801312700,-0.20159499627375200,0.09360349135307850,0.24129267601827200,-0.1268465321868260,-0.1639248632590320,-0.11660477685907500,0
Chile,2000,0.2893969894102100,0.11043581719378700,-0.8555323774546650,-0.08563707428125640,-0.08314709662803260,-0.06159596859501080,0.43797523993504400,0.7905681828480660,1.3451428729251500,-0.1700998968414160,0.15024205464564200,0.7877418615102400,-0.1266158150267220,-0.16500179290246100,-0.14065771408582700,0
Chile,2001,0.00497499425812904,-0.013454508702096700,-0.5420268023279020,-0.08563707427948770,-0.08314709663000210,-0.0615959685970333,0.5416810653966390,0.5634141224746870,1.0809069563188700,-0.07600632863684980,0.12971460225893000,0.7201600951790450,-0.12810312486796000,-0.15958784986619200,-0.16053298238783000,0
Chile,2002,-0.2958274641772330,-0.35809770581448700,0.13066790901296000,-0.08563707427794370,-0.08314709663166910,-0.061595968598803700,0.6227422644125060,0.2151458027893760,0.6753355494348090,0.0596498023758113,0.020416046454573600,0.4877049375567710,-0.13137194630704700,-0.18221710705117500,-0.13117275081845000,0
Chile,2003,-0.2568813805170620,-0.31948920156417400,0.6268366706245570,-0.08563707427653620,-0.08314709663231720,-0.06159596859950720,0.6394795970028270,-0.02421122621721380,-0.2914811376827510,0.2505790494320370,-0.4795515843369820,-0.006425513372038290,-0.13181836546960400,-0.18607063492722800,-0.11074991203661200,0
Chile,2004,0.2420374373280640,-0.5942231715879600,0.3880288252959270,-0.08563707427530180,-0.08314709663495180,-0.06159596860242710,0.6007540039507120,0.37421366920051200,-1.0616571426747000,0.3682547692016110,0.023405034288670300,0.8021886883708940,-0.13060619005270100,-0.1828984209184020,-0.10468463857840600,0
Chile,2005,0.30418244967224800,-0.5464810582001770,0.6718398138731100,-0.08563707427409650,-0.08314709663589860,-0.061595968603365400,0.5383992354769680,0.621571384302077,-1.4754219113140000,0.48279664823164900,0.03733285126446120,0.8354898485920630,-0.12838863398581100,-0.17489943293342300,-0.09347122009399490,0
Chile,2006,0.512137356374944,-0.6329723494255280,0.5227496104449660,-0.08563707427286470,-0.0831470966343628,-0.06159596860184060,0.4573380364611010,0.5939761676353320,-1.436503442976640,0.7528162009519120,0.2811559633110940,1.1209167047034000,-0.1224880952912680,-0.1557900919592310,-0.07718707548972700,0
Chile,2007,0.6532725155312420,-0.8937016479838210,0.04208016511610930,-0.08563707427140210,-0.08314709663072760,-0.061595968598177300,0.3887477911399830,-0.045725463502888000,-0.6540373953518360,0.9775909279951260,0.16457923503282900,0.9461672340330050,-0.1207176050770410,-0.16102934347336900,-0.0949728004644691,0
Chile,2008,0.5862137589561890,-0.7485084843503200,-0.45047435338494200,-0.0856370742692572,-0.08314709662008080,-0.06159596858742050,0.42419155427242700,0.5080083490789900,0.5954502723212800,0.8049554762559410,0.9201056113146990,-0.9865243661558410,-0.11217375707928900,-0.12029501191595600,-0.054334834652187300,0
Chile,2009,0.026659232811821900,0.05714129428006420,-1.1654917389413500,-0.08563707426703710,-0.08314709661838830,-0.06159596858531190,0.4789981139309280,0.7582592260309560,1.1280187864114600,0.733660599431499,0.9084669592517120,-0.8945380730939360,-0.10119948205554800,-0.09557544696372400,-0.02469574490650630,0
Chile,2010,0.027708021027720200,0.058149784311703500,-0.46843094995388500,-0.08563707426494610,-0.08314709662120640,-0.06159596858896610,0.5196928049348450,0.6548502567354850,0.8146226992737790,0.6938216490301490,0.9210551467829940,-1.0726339838846000,-0.08833683679655630,-0.07731226684194460,-0.0016913833955749200,0
Chile,2011,0.04019598656144970,0.07181196722060080,0.32918850387365900,-0.08563707426279210,-0.08314709662593270,-0.061595968594111600,0.5905803311997330,0.3287513444434460,0.3373593770314220,0.28575641173332800,1.0375294424749000,-1.239547887444130,-0.06171587634809920,0.05890390845990930,0.13718179122004400,0
Chile,2012,0.11107902970446700,0.12677877080086300,0.9096114921242100,-0.08563707426072040,-0.08314709663195480,-0.06159596859941200,0.668031517303962,-0.07395129631711830,-0.029293561515276100,-0.12089859723070200,0.6552241896231000,-0.7307257481824530,-0.03242778366832770,0.05455001358501520,0.13175919016488500,0
Chile,2013,0.07654732168809810,0.136430286208878,0.6952987255058290,-0.08563707425936340,-0.08314709663040130,-0.06159596859757270,0.7103671232677150,0.34186134566606000,0.669190528118381,-0.1438931536570470,0.6940487026612520,-1.5495425112676600,-0.011158760825853900,0.030348314070404500,0.09255316829271010,0
Chile,2014,0.28556002881735700,-0.35547015835752500,-0.7880539024921060,-0.08563707425756350,-0.0831470966263401,-0.061595968593332900,0.7956947011791530,0.9489310892329680,1.5069617675910100,-0.33595841798135400,0.32754318715052500,-0.7265631031548080,0.00673498905355097,-0.03189252697078880,-0.0060037698119746600,0
Chile,2015,0.019888669576697300,-0.29876716435004400,-0.8962890491291360,-0.0856370742553332,-0.08314709662270420,-0.061595968589660500,0.9358288387490930,1.1494810951046900,1.7281825349823200,-0.47815644153779700,-0.32134759569847500,0.48239960565879000,0.01950267478088620,-0.16416501013786000,-0.1568571489039290,0
Chile,2016,-0.30115795459196900,-0.42170496044538600,-0.7092786766175040,-0.08563707425296330,-0.08314709661898400,-0.06159596858556390,1.04609832405003,0.8794714629899670,1.3574329155580000,-0.38809769328538300,-0.2677781287863080,0.5819766043593430,0.017789966584611300,-0.16921308728809400,-0.14259807702554900,0
China,1965,-0.48653067435722100,7.045318542672690,8.265785703777720,-0.08563707427657680,-0.08314709664663460,-0.06159596861692160,0.6746045438824130,-0.6458946928477030,-0.1788291666965080,-1.6708016572801800,7.933624737253490,9.432886970029300,4.869073904009510,-0.20085044471669600,-0.12027685824711000,0
China,1966,2.2364562535318500,2.8638494893426200,2.8959331977069200,-0.08563707427663950,-0.08314709664718880,-0.06159596861621890,0.6746041782070640,-0.6458981483726190,-0.17882476752000700,-0.1364447661909390,3.514057317571530,3.2707934104447500,4.869073904009510,-0.20085044471669600,-0.12027685824711000,0
China,1967,2.2228125943962900,2.8978433190140000,-2.8919581733441300,-0.08563707427663920,-0.08314709664718430,-0.0615959686154614,0.6746041800392990,-0.6458981202804520,-0.17882002587101700,-0.1441327364121400,3.5499868007674400,-3.371014367479790,4.869073904009510,-0.20085044471669600,-0.12027685824711000,0
China,1968,1.1887669265829700,3.715867340320190,-4.92043850536056,-0.08563707427661540,-0.08314709664707590,-0.06159596861519590,0.6746043189033550,-0.6458974442734430,-0.17881836406690200,-0.7267999096770170,4.414590189426480,-5.698766493917360,4.869073904009510,-0.20085044471669600,-0.12027685824711000,0
China,1969,1.0997241058194500,3.591426244411340,-1.0625789495706800,-0.08563707427661330,-0.08314709664709240,-0.061595968615700800,0.6746043308610930,-0.6458975471103410,-0.17882152456434000,-0.7769740270189760,4.283063253286590,-1.2717377262484300,4.869073904009510,-0.20085044471669600,-0.12027685824711000,0
China,1970,1.2684746142725000,3.8345007275118900,2.962055340056630,-0.08563707427661720,-0.08314709664706020,-0.06159596861622750,0.6746043081992510,-0.645897346235978,-0.17882482168964600,-0.6818859812895520,4.539978718250200,3.3466708813917500,4.869073904009510,-0.20085044471669600,-0.12027685824711000,0
China,1971,1.0106812842660400,3.7742694214843400,3.6269501972943100,-0.0856370742766113,-0.08314709664706820,-0.061595968616314500,0.6746043428188310,-0.6458973960105370,-0.17882536639545200,-0.8271481448060280,4.476317762167730,4.109660984556280,4.869073904009510,-0.20085044471669600,-0.12027685824711000,0
China,1972,1.6986088892256700,2.9330332966023700,0.45896497120948900,-0.08563707427662710,-0.08314709664717970,-0.06159596861589990,0.6746042504356600,-0.6458980911998,-0.17882277106790000,-0.43951262205359100,3.5871805421213400,0.4742871383572100,4.869073904009510,-0.20085044471669600,-0.12027685824711000,0
